Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2019-01-01 01:00 AM,2019,01,01,01,66.6,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 02:00 AM,2019,01,01,02,177.3,228,Very Unhealthy,288.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 03:00 AM,2019,01,01,03,126.1,187,Unhealthy,75.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 04:00 AM,2019,01,01,04,72.5,160,Unhealthy,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 05:00 AM,2019,01,01,05,43.2,120,Unhealthy for Sensitive Groups,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 06:00 AM,2019,01,01,06,29.1,87,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 07:00 AM,2019,01,01,07,24.5,77,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 08:00 AM,2019,01,01,08,18.2,64,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 09:00 AM,2019,01,01,09,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 10:00 AM,2019,01,01,10,14.8,57,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 11:00 AM,2019,01,01,11,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 12:00 PM,2019,01,01,12,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 01:00 PM,2019,01,01,13,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 02:00 PM,2019,01,01,14,11.8,49,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 03:00 PM,2019,01,01,15,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 04:00 PM,2019,01,01,16,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 05:00 PM,2019,01,01,17,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 06:00 PM,2019,01,01,18,12.8,52,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 07:00 PM,2019,01,01,19,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 08:00 PM,2019,01,01,20,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 09:00 PM,2019,01,01,21,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 10:00 PM,2019,01,01,22,17.4,62,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-01 11:00 PM,2019,01,01,23,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 12:00 AM,2019,01,02,00,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 01:00 AM,2019,01,02,01,17.5,62,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 02:00 AM,2019,01,02,02,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 03:00 AM,2019,01,02,03,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 04:00 AM,2019,01,02,04,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 05:00 AM,2019,01,02,05,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 06:00 AM,2019,01,02,06,13.2,53,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 07:00 AM,2019,01,02,07,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 08:00 AM,2019,01,02,08,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 09:00 AM,2019,01,02,09,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 10:00 AM,2019,01,02,10,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 11:00 AM,2019,01,02,11,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 12:00 PM,2019,01,02,12,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 01:00 PM,2019,01,02,13,13.1,53,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 02:00 PM,2019,01,02,14,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 03:00 PM,2019,01,02,15,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 04:00 PM,2019,01,02,16,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 05:00 PM,2019,01,02,17,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 06:00 PM,2019,01,02,18,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 07:00 PM,2019,01,02,19,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 08:00 PM,2019,01,02,20,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 09:00 PM,2019,01,02,21,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 10:00 PM,2019,01,02,22,17.8,63,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-02 11:00 PM,2019,01,02,23,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 12:00 AM,2019,01,03,00,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 01:00 AM,2019,01,03,01,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 02:00 AM,2019,01,03,02,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 03:00 AM,2019,01,03,03,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,14.3,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,14.0,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,12.1,51,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,9.2,38,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,15.6,58,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 08:00 PM,2019,01,03,20,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 09:00 PM,2019,01,03,21,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 10:00 PM,2019,01,03,22,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-03 11:00 PM,2019,01,03,23,18.8,65,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 12:00 AM,2019,01,04,00,16.9,61,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 01:00 AM,2019,01,04,01,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 02:00 AM,2019,01,04,02,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 03:00 AM,2019,01,04,03,12.1,51,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 04:00 AM,2019,01,04,04,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 05:00 AM,2019,01,04,05,13.5,54,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 06:00 AM,2019,01,04,06,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 07:00 AM,2019,01,04,07,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 08:00 AM,2019,01,04,08,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 09:00 AM,2019,01,04,09,27.1,83,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 10:00 AM,2019,01,04,10,30.5,90,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 11:00 AM,2019,01,04,11,28.2,85,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 12:00 PM,2019,01,04,12,23.6,75,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 01:00 PM,2019,01,04,13,20.8,69,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 02:00 PM,2019,01,04,14,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 03:00 PM,2019,01,04,15,16.9,61,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 04:00 PM,2019,01,04,16,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 05:00 PM,2019,01,04,17,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 06:00 PM,2019,01,04,18,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 07:00 PM,2019,01,04,19,19.3,66,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 08:00 PM,2019,01,04,20,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 09:00 PM,2019,01,04,21,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 10:00 PM,2019,01,04,22,22.8,74,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-04 11:00 PM,2019,01,04,23,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 12:00 AM,2019,01,05,00,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 01:00 AM,2019,01,05,01,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 02:00 AM,2019,01,05,02,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 03:00 AM,2019,01,05,03,15.9,59,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 04:00 AM,2019,01,05,04,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 05:00 AM,2019,01,05,05,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 06:00 AM,2019,01,05,06,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 07:00 AM,2019,01,05,07,20.8,69,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 08:00 AM,2019,01,05,08,22.4,73,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 09:00 AM,2019,01,05,09,22.7,73,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 10:00 AM,2019,01,05,10,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 11:00 AM,2019,01,05,11,26.1,80,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 12:00 PM,2019,01,05,12,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 01:00 PM,2019,01,05,13,24.2,76,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 02:00 PM,2019,01,05,14,20.1,68,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 03:00 PM,2019,01,05,15,13.5,54,Moderate,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 04:00 PM,2019,01,05,16,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 05:00 PM,2019,01,05,17,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 06:00 PM,2019,01,05,18,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 07:00 PM,2019,01,05,19,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 08:00 PM,2019,01,05,20,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 09:00 PM,2019,01,05,21,18.3,64,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 10:00 PM,2019,01,05,22,18.1,64,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-05 11:00 PM,2019,01,05,23,19.5,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 12:00 AM,2019,01,06,00,16.2,60,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 01:00 AM,2019,01,06,01,14.1,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 02:00 AM,2019,01,06,02,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 03:00 AM,2019,01,06,03,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 04:00 AM,2019,01,06,04,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 05:00 AM,2019,01,06,05,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 06:00 AM,2019,01,06,06,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 07:00 AM,2019,01,06,07,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 08:00 AM,2019,01,06,08,16.5,60,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 09:00 AM,2019,01,06,09,20.2,68,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 10:00 AM,2019,01,06,10,19.6,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 11:00 AM,2019,01,06,11,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 12:00 PM,2019,01,06,12,16.9,61,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 01:00 PM,2019,01,06,13,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 02:00 PM,2019,01,06,14,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 03:00 PM,2019,01,06,15,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 04:00 PM,2019,01,06,16,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 05:00 PM,2019,01,06,17,16.5,60,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 06:00 PM,2019,01,06,18,17.7,63,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 07:00 PM,2019,01,06,19,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 08:00 PM,2019,01,06,20,16.4,60,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 09:00 PM,2019,01,06,21,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 10:00 PM,2019,01,06,22,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-06 11:00 PM,2019,01,06,23,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 12:00 AM,2019,01,07,00,18.6,65,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 01:00 AM,2019,01,07,01,17.1,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 02:00 AM,2019,01,07,02,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 03:00 AM,2019,01,07,03,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 04:00 AM,2019,01,07,04,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 05:00 AM,2019,01,07,05,13.3,54,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 06:00 AM,2019,01,07,06,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 07:00 AM,2019,01,07,07,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 08:00 AM,2019,01,07,08,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 09:00 AM,2019,01,07,09,24.1,76,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 10:00 AM,2019,01,07,10,27.5,83,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 11:00 AM,2019,01,07,11,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 12:00 PM,2019,01,07,12,21.1,70,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 01:00 PM,2019,01,07,13,16.0,59,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 02:00 PM,2019,01,07,14,13.0,53,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 03:00 PM,2019,01,07,15,16.0,59,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 04:00 PM,2019,01,07,16,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 05:00 PM,2019,01,07,17,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 06:00 PM,2019,01,07,18,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 07:00 PM,2019,01,07,19,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 08:00 PM,2019,01,07,20,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 09:00 PM,2019,01,07,21,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 10:00 PM,2019,01,07,22,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-07 11:00 PM,2019,01,07,23,18.0,63,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 12:00 AM,2019,01,08,00,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 01:00 AM,2019,01,08,01,16.0,59,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 02:00 AM,2019,01,08,02,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 03:00 AM,2019,01,08,03,17.7,63,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 04:00 AM,2019,01,08,04,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 05:00 AM,2019,01,08,05,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 06:00 AM,2019,01,08,06,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 07:00 AM,2019,01,08,07,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 08:00 AM,2019,01,08,08,24.5,77,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 09:00 AM,2019,01,08,09,22.7,73,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 10:00 AM,2019,01,08,10,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 11:00 AM,2019,01,08,11,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 12:00 PM,2019,01,08,12,17.3,62,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 01:00 PM,2019,01,08,13,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 02:00 PM,2019,01,08,14,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 03:00 PM,2019,01,08,15,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 04:00 PM,2019,01,08,16,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 05:00 PM,2019,01,08,17,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 06:00 PM,2019,01,08,18,13.6,54,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 07:00 PM,2019,01,08,19,18.3,64,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 08:00 PM,2019,01,08,20,25.6,79,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 09:00 PM,2019,01,08,21,25.3,79,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 10:00 PM,2019,01,08,22,30.1,89,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-08 11:00 PM,2019,01,08,23,26.0,80,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 12:00 AM,2019,01,09,00,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 01:00 AM,2019,01,09,01,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 02:00 AM,2019,01,09,02,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 03:00 AM,2019,01,09,03,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 04:00 AM,2019,01,09,04,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 05:00 AM,2019,01,09,05,13.0,53,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 06:00 AM,2019,01,09,06,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 07:00 AM,2019,01,09,07,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 08:00 AM,2019,01,09,08,20.2,68,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-01-09 09:00 AM,2019,01,09,09,24.1,76,Moderate,28.0,UG/M3,1 Hr,Valid
