Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2020-01-26 01:00 PM,2020,01,26,13,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 02:00 PM,2020,01,26,14,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 03:00 PM,2020,01,26,15,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 04:00 PM,2020,01,26,16,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 05:00 PM,2020,01,26,17,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 06:00 PM,2020,01,26,18,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 07:00 PM,2020,01,26,19,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 08:00 PM,2020,01,26,20,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 09:00 PM,2020,01,26,21,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 10:00 PM,2020,01,26,22,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-26 11:00 PM,2020,01,26,23,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 12:00 AM,2020,01,27,00,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 01:00 AM,2020,01,27,01,16.5,60,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 02:00 AM,2020,01,27,02,13.7,54,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 03:00 AM,2020,01,27,03,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 04:00 AM,2020,01,27,04,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 05:00 AM,2020,01,27,05,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 06:00 AM,2020,01,27,06,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 07:00 AM,2020,01,27,07,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 08:00 AM,2020,01,27,08,18.1,64,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 09:00 AM,2020,01,27,09,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 10:00 AM,2020,01,27,10,24.0,76,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 11:00 AM,2020,01,27,11,24.0,76,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 12:00 PM,2020,01,27,12,21.5,71,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 01:00 PM,2020,01,27,13,15.7,59,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 02:00 PM,2020,01,27,14,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 03:00 PM,2020,01,27,15,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 04:00 PM,2020,01,27,16,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 05:00 PM,2020,01,27,17,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 06:00 PM,2020,01,27,18,9.2,38,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 07:00 PM,2020,01,27,19,13.6,54,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 08:00 PM,2020,01,27,20,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 09:00 PM,2020,01,27,21,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 10:00 PM,2020,01,27,22,17.0,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-27 11:00 PM,2020,01,27,23,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 12:00 AM,2020,01,28,00,13.2,53,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 01:00 AM,2020,01,28,01,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 02:00 AM,2020,01,28,02,8.0,33,Good,2.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 03:00 AM,2020,01,28,03,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 04:00 AM,2020,01,28,04,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 05:00 AM,2020,01,28,05,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 06:00 AM,2020,01,28,06,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 07:00 AM,2020,01,28,07,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 08:00 AM,2020,01,28,08,8.2,34,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 09:00 AM,2020,01,28,09,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 10:00 AM,2020,01,28,10,6.3,26,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 11:00 AM,2020,01,28,11,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 12:00 PM,2020,01,28,12,8.0,33,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 01:00 PM,2020,01,28,13,10.0,42,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 02:00 PM,2020,01,28,14,12.5,52,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 03:00 PM,2020,01,28,15,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 04:00 PM,2020,01,28,16,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 05:00 PM,2020,01,28,17,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 06:00 PM,2020,01,28,18,14.1,55,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 07:00 PM,2020,01,28,19,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 08:00 PM,2020,01,28,20,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 09:00 PM,2020,01,28,21,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 10:00 PM,2020,01,28,22,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-28 11:00 PM,2020,01,28,23,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 12:00 AM,2020,01,29,00,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 01:00 AM,2020,01,29,01,14.0,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 02:00 AM,2020,01,29,02,17.1,62,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 03:00 AM,2020,01,29,03,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 04:00 AM,2020,01,29,04,14.4,56,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 05:00 AM,2020,01,29,05,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 06:00 AM,2020,01,29,06,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 07:00 AM,2020,01,29,07,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 08:00 AM,2020,01,29,08,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 09:00 AM,2020,01,29,09,19.0,66,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 10:00 AM,2020,01,29,10,18.0,63,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 11:00 AM,2020,01,29,11,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 12:00 PM,2020,01,29,12,17.2,62,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 01:00 PM,2020,01,29,13,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 02:00 PM,2020,01,29,14,12.3,51,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 03:00 PM,2020,01,29,15,11.1,46,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 04:00 PM,2020,01,29,16,11.5,48,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 05:00 PM,2020,01,29,17,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 06:00 PM,2020,01,29,18,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 07:00 PM,2020,01,29,19,14.8,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 08:00 PM,2020,01,29,20,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 09:00 PM,2020,01,29,21,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 10:00 PM,2020,01,29,22,17.2,62,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-29 11:00 PM,2020,01,29,23,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 12:00 AM,2020,01,30,00,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 01:00 AM,2020,01,30,01,17.0,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 02:00 AM,2020,01,30,02,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 03:00 AM,2020,01,30,03,20.2,68,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 04:00 AM,2020,01,30,04,23.6,75,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 05:00 AM,2020,01,30,05,20.3,68,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 06:00 AM,2020,01,30,06,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 07:00 AM,2020,01,30,07,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 08:00 AM,2020,01,30,08,24.2,76,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 09:00 AM,2020,01,30,09,38.1,107,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 10:00 AM,2020,01,30,10,38.0,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 11:00 AM,2020,01,30,11,27.0,82,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 12:00 PM,2020,01,30,12,19.5,67,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 01:00 PM,2020,01,30,13,13.7,54,Moderate,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 02:00 PM,2020,01,30,14,10.8,45,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 03:00 PM,2020,01,30,15,10.9,45,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 04:00 PM,2020,01,30,16,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 05:00 PM,2020,01,30,17,11.4,48,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 06:00 PM,2020,01,30,18,15.2,58,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 07:00 PM,2020,01,30,19,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 08:00 PM,2020,01,30,20,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 09:00 PM,2020,01,30,21,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 10:00 PM,2020,01,30,22,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-30 11:00 PM,2020,01,30,23,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 12:00 AM,2020,01,31,00,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 01:00 AM,2020,01,31,01,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 02:00 AM,2020,01,31,02,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 03:00 AM,2020,01,31,03,21.2,70,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 04:00 AM,2020,01,31,04,23.6,75,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 05:00 AM,2020,01,31,05,28.3,85,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 06:00 AM,2020,01,31,06,24.1,76,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 07:00 AM,2020,01,31,07,31.5,92,Moderate,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 08:00 AM,2020,01,31,08,36.2,103,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 09:00 AM,2020,01,31,09,45.6,126,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 10:00 AM,2020,01,31,10,49.3,135,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 11:00 AM,2020,01,31,11,46.6,128,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 12:00 PM,2020,01,31,12,30.8,90,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 01:00 PM,2020,01,31,13,19.9,67,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 02:00 PM,2020,01,31,14,14.9,57,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 03:00 PM,2020,01,31,15,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 04:00 PM,2020,01,31,16,15.4,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 05:00 PM,2020,01,31,17,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 06:00 PM,2020,01,31,18,13.3,54,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 07:00 PM,2020,01,31,19,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 08:00 PM,2020,01,31,20,16.5,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 09:00 PM,2020,01,31,21,20.7,69,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 10:00 PM,2020,01,31,22,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-01-31 11:00 PM,2020,01,31,23,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 12:00 AM,2020,02,01,00,19.7,67,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 01:00 AM,2020,02,01,01,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 02:00 AM,2020,02,01,02,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 03:00 AM,2020,02,01,03,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 04:00 AM,2020,02,01,04,25.4,79,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 05:00 AM,2020,02,01,05,20.7,69,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 06:00 AM,2020,02,01,06,16.3,60,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 07:00 AM,2020,02,01,07,13.6,54,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 08:00 AM,2020,02,01,08,13.6,54,Moderate,-999.0,UG/M3,1 Hr,Missing
Lima,PM2.5 - Principal,2020-02-01 09:00 AM,2020,02,01,09,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 10:00 AM,2020,02,01,10,18.5,64,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 11:00 AM,2020,02,01,11,21.4,71,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 12:00 PM,2020,02,01,12,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 01:00 PM,2020,02,01,13,15.7,59,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 02:00 PM,2020,02,01,14,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 03:00 PM,2020,02,01,15,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 04:00 PM,2020,02,01,16,13.8,55,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 05:00 PM,2020,02,01,17,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 06:00 PM,2020,02,01,18,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 07:00 PM,2020,02,01,19,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 08:00 PM,2020,02,01,20,18.9,65,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 09:00 PM,2020,02,01,21,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 10:00 PM,2020,02,01,22,22.7,73,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-01 11:00 PM,2020,02,01,23,23.8,76,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 12:00 AM,2020,02,02,00,26.9,82,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 01:00 AM,2020,02,02,01,22.9,74,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 02:00 AM,2020,02,02,02,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 03:00 AM,2020,02,02,03,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 04:00 AM,2020,02,02,04,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 05:00 AM,2020,02,02,05,20.3,68,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 06:00 AM,2020,02,02,06,22.5,73,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 07:00 AM,2020,02,02,07,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 08:00 AM,2020,02,02,08,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 09:00 AM,2020,02,02,09,24.7,77,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 10:00 AM,2020,02,02,10,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 11:00 AM,2020,02,02,11,22.1,72,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 12:00 PM,2020,02,02,12,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 01:00 PM,2020,02,02,13,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 02:00 PM,2020,02,02,14,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 03:00 PM,2020,02,02,15,21.2,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 04:00 PM,2020,02,02,16,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 05:00 PM,2020,02,02,17,20.3,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 06:00 PM,2020,02,02,18,19.8,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 07:00 PM,2020,02,02,19,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 08:00 PM,2020,02,02,20,19.8,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 09:00 PM,2020,02,02,21,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 10:00 PM,2020,02,02,22,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-02 11:00 PM,2020,02,02,23,19.2,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 12:00 AM,2020,02,03,00,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 01:00 AM,2020,02,03,01,18.4,64,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 02:00 AM,2020,02,03,02,15.4,58,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 03:00 AM,2020,02,03,03,12.5,52,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 04:00 AM,2020,02,03,04,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 05:00 AM,2020,02,03,05,14.1,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 06:00 AM,2020,02,03,06,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 07:00 AM,2020,02,03,07,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 08:00 AM,2020,02,03,08,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 09:00 AM,2020,02,03,09,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 10:00 AM,2020,02,03,10,16.8,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 11:00 AM,2020,02,03,11,21.9,72,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 12:00 PM,2020,02,03,12,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 01:00 PM,2020,02,03,13,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 02:00 PM,2020,02,03,14,19.4,66,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 03:00 PM,2020,02,03,15,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 04:00 PM,2020,02,03,16,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 05:00 PM,2020,02,03,17,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 06:00 PM,2020,02,03,18,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 07:00 PM,2020,02,03,19,20.9,70,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 08:00 PM,2020,02,03,20,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-02-03 09:00 PM,2020,02,03,21,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
