Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2021-01-02 04:00 AM,2021,01,02,04,7.8,33,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 05:00 AM,2021,01,02,05,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 06:00 AM,2021,01,02,06,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 07:00 AM,2021,01,02,07,7.8,33,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 08:00 AM,2021,01,02,08,12.9,53,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 09:00 AM,2021,01,02,09,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 10:00 AM,2021,01,02,10,16.9,61,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 11:00 AM,2021,01,02,11,13.9,55,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 12:00 PM,2021,01,02,12,11.9,50,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 01:00 PM,2021,01,02,13,8.9,37,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 02:00 PM,2021,01,02,14,7.4,31,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 03:00 PM,2021,01,02,15,7.2,30,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 04:00 PM,2021,01,02,16,8.1,34,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 05:00 PM,2021,01,02,17,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 06:00 PM,2021,01,02,18,5.0,21,Good,3.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 07:00 PM,2021,01,02,19,12.0,50,Good,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 08:00 PM,2021,01,02,20,15.5,58,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 09:00 PM,2021,01,02,21,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-02 10:00 PM,2021,01,02,22,15.2,58,Moderate,-999.0,UG/M3,1 Hr,Missing
Lima,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,-999.0,-999,N/A,-15.0,UG/M3,1 Hr,Invalid
Lima,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,-999.0,-999,N/A,-5.0,UG/M3,1 Hr,Invalid
Lima,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,-999.0,-999,N/A,1.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,3.6,15,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,4.4,18,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,3.6,15,Good,3.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,3.8,16,Good,4.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,4.9,20,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,5.4,23,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,8.6,36,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,9.8,41,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,12.7,52,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,16.3,60,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 01:00 AM,2021,01,04,01,18.5,64,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 02:00 AM,2021,01,04,02,10.7,45,Good,3.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 03:00 AM,2021,01,04,03,7.3,30,Good,4.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 04:00 AM,2021,01,04,04,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 05:00 AM,2021,01,04,05,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 06:00 AM,2021,01,04,06,6.6,28,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 07:00 AM,2021,01,04,07,8.8,37,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 08:00 AM,2021,01,04,08,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 09:00 AM,2021,01,04,09,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 10:00 AM,2021,01,04,10,12.7,52,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 11:00 AM,2021,01,04,11,16.3,60,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 12:00 PM,2021,01,04,12,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 01:00 PM,2021,01,04,13,11.0,46,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 02:00 PM,2021,01,04,14,7.0,29,Good,3.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 03:00 PM,2021,01,04,15,7.5,31,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 04:00 PM,2021,01,04,16,6.2,26,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 05:00 PM,2021,01,04,17,5.6,23,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 06:00 PM,2021,01,04,18,7.3,30,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 07:00 PM,2021,01,04,19,8.1,34,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 08:00 PM,2021,01,04,20,10.5,44,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 09:00 PM,2021,01,04,21,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 10:00 PM,2021,01,04,22,8.6,36,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-04 11:00 PM,2021,01,04,23,9.8,41,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 12:00 AM,2021,01,05,00,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 01:00 AM,2021,01,05,01,7.7,32,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 02:00 AM,2021,01,05,02,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 03:00 AM,2021,01,05,03,5.9,25,Good,4.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 04:00 AM,2021,01,05,04,3.4,14,Good,1.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 05:00 AM,2021,01,05,05,5.2,22,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 06:00 AM,2021,01,05,06,6.6,28,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 07:00 AM,2021,01,05,07,3.3,14,Good,0.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 08:00 AM,2021,01,05,08,7.1,30,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 09:00 AM,2021,01,05,09,8.5,35,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 10:00 AM,2021,01,05,10,12.7,52,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 11:00 AM,2021,01,05,11,15.8,59,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 12:00 PM,2021,01,05,12,31.9,93,Moderate,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 01:00 PM,2021,01,05,13,27.4,83,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 02:00 PM,2021,01,05,14,17.7,63,Moderate,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 03:00 PM,2021,01,05,15,11.8,49,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 04:00 PM,2021,01,05,16,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 05:00 PM,2021,01,05,17,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 06:00 PM,2021,01,05,18,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 07:00 PM,2021,01,05,19,13.8,55,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 08:00 PM,2021,01,05,20,17.9,63,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 09:00 PM,2021,01,05,21,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 10:00 PM,2021,01,05,22,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-05 11:00 PM,2021,01,05,23,14.8,57,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 12:00 AM,2021,01,06,00,11.9,50,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 01:00 AM,2021,01,06,01,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 02:00 AM,2021,01,06,02,8.9,37,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 03:00 AM,2021,01,06,03,5.9,25,Good,3.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 04:00 AM,2021,01,06,04,5.9,25,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 05:00 AM,2021,01,06,05,3.9,16,Good,2.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 06:00 AM,2021,01,06,06,4.4,18,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 07:00 AM,2021,01,06,07,6.2,26,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 08:00 AM,2021,01,06,08,11.1,46,Good,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 09:00 AM,2021,01,06,09,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 10:00 AM,2021,01,06,10,13.2,53,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 11:00 AM,2021,01,06,11,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 12:00 PM,2021,01,06,12,21.0,70,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 01:00 PM,2021,01,06,13,14.5,56,Moderate,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 02:00 PM,2021,01,06,14,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 03:00 PM,2021,01,06,15,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 04:00 PM,2021,01,06,16,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 05:00 PM,2021,01,06,17,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 06:00 PM,2021,01,06,18,8.7,36,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 07:00 PM,2021,01,06,19,11.8,49,Good,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 08:00 PM,2021,01,06,20,15.9,59,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 09:00 PM,2021,01,06,21,18.4,64,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 10:00 PM,2021,01,06,22,15.7,59,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-06 11:00 PM,2021,01,06,23,20.3,68,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 12:00 AM,2021,01,07,00,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 01:00 AM,2021,01,07,01,17.0,61,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 02:00 AM,2021,01,07,02,15.0,57,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 03:00 AM,2021,01,07,03,12.5,52,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 04:00 AM,2021,01,07,04,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 05:00 AM,2021,01,07,05,8.3,35,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 06:00 AM,2021,01,07,06,7.1,30,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 07:00 AM,2021,01,07,07,6.0,25,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 08:00 AM,2021,01,07,08,5.5,23,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 09:00 AM,2021,01,07,09,13.2,53,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 10:00 AM,2021,01,07,10,19.6,67,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 11:00 AM,2021,01,07,11,24.8,78,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 12:00 PM,2021,01,07,12,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 01:00 PM,2021,01,07,13,27.7,84,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 02:00 PM,2021,01,07,14,23.8,76,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 03:00 PM,2021,01,07,15,16.4,60,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 04:00 PM,2021,01,07,16,12.7,52,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 05:00 PM,2021,01,07,17,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 06:00 PM,2021,01,07,18,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 07:00 PM,2021,01,07,19,17.4,62,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 08:00 PM,2021,01,07,20,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 09:00 PM,2021,01,07,21,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 10:00 PM,2021,01,07,22,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-07 11:00 PM,2021,01,07,23,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 12:00 AM,2021,01,08,00,11.9,50,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 01:00 AM,2021,01,08,01,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 02:00 AM,2021,01,08,02,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 03:00 AM,2021,01,08,03,13.3,54,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 04:00 AM,2021,01,08,04,10.6,44,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 05:00 AM,2021,01,08,05,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 06:00 AM,2021,01,08,06,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 07:00 AM,2021,01,08,07,12.0,50,Good,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 08:00 AM,2021,01,08,08,14.0,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 09:00 AM,2021,01,08,09,16.0,59,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 10:00 AM,2021,01,08,10,20.5,69,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 11:00 AM,2021,01,08,11,22.2,72,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 12:00 PM,2021,01,08,12,16.6,60,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,15.8,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,16.9,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,13.2,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 05:00 PM,2021,01,08,17,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 06:00 PM,2021,01,08,18,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 07:00 PM,2021,01,08,19,13.9,55,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 08:00 PM,2021,01,08,20,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,13.2,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 10:00 PM,2021,01,08,22,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-08 11:00 PM,2021,01,08,23,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 12:00 AM,2021,01,09,00,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 01:00 AM,2021,01,09,01,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 02:00 AM,2021,01,09,02,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 03:00 AM,2021,01,09,03,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 04:00 AM,2021,01,09,04,14.7,56,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 05:00 AM,2021,01,09,05,22.9,74,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 06:00 AM,2021,01,09,06,31.4,92,Moderate,40.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 07:00 AM,2021,01,09,07,28.7,86,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 08:00 AM,2021,01,09,08,30.8,90,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 09:00 AM,2021,01,09,09,21.9,72,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 10:00 AM,2021,01,09,10,16.9,61,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 11:00 AM,2021,01,09,11,15.4,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 12:00 PM,2021,01,09,12,21.2,70,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 01:00 PM,2021,01,09,13,21.1,70,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 02:00 PM,2021,01,09,14,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 03:00 PM,2021,01,09,15,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 04:00 PM,2021,01,09,16,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 05:00 PM,2021,01,09,17,14.1,55,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 06:00 PM,2021,01,09,18,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 07:00 PM,2021,01,09,19,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 08:00 PM,2021,01,09,20,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-01-09 09:00 PM,2021,01,09,21,22.1,72,Moderate,26.0,UG/M3,1 Hr,Valid
